CaseID,Task,Concept,Dest,Cline,Days,State,Amenit,Price,Response
14,1,3,WCab,Carni,9D,Insid,More,$150,0
14,1,4,WCab,Norge,8D,Oview,More,$175,0
14,2,1,Alask,Holland,11D,Balcon,More,$100,0
14,2,2,Alask,Princ,7D,Insid,More,$125,0
14,2,3,ECab,Norge,10D,Oview,Few,$175,1
14,2,4,Mex,Royal,9D,Oview,Few,$150,0
14,3,1,Norway,Disney,11D,Insid,More,$175,0
14,3,2,ECab,Holland,10D,Oview,More,$200,1
14,3,3,WCab,Princ,9D,Balcon,Few,$100,0
14,3,4,Mex,Disney,10D,Insid,Few,$150,0
14,4,1,Medit,Princ,8D,Oview,Few,$100,0
14,4,2,Mex,Norge,11D,Insid,Few,$175,0
14,4,3,Alask,Royal,9D,Balcon,More,$150,0
14,4,4,Norway,Carni,7D,Balcon,More,$125,1
14,5,1,ECab,Royal,8D,Oview,More,$100,0
14,5,2,Mex,Holland,7D,Balcon,Few,$150,0
14,5,3,WCab,Princ,11D,Insid,Few,$125,0
14,5,4,Medit,Carni,9D,Oview,More,$200,1
14,6,1,Alask,Norge,10D,Oview,More,$125,0
14,6,2,WCab,Holland,7D,Balcon,Few,$150,0
14,6,3,Medit,Disney,11D,Insid,More,$175,0
14,6,4,Norway,Carni,8D,Balcon,Few,$200,1
14,7,1,Alask,Disney,7D,Insid,More,$200,0
14,7,2,Medit,Norge,8D,Oview,Few,$150,1
14,7,3,Mex,Carni,10D,Insid,Few,$125,0
14,7,4,Norway,Princ,9D,Oview,More,$100,0
14,8,1,Alask,Carni,11D,Oview,More,$125,0
14,8,2,WCab,Holland,10D,Insid,More,$100,0
14,8,3,Mex,Norge,7D,Balcon,Few,$200,0
14,8,4,ECab,Royal,8D,Balcon,Few,$175,1
14,9,1,ECab,Holland,8D,Oview,More,$175,0
14,9,2,Norway,Royal,9D,Insid,Few,$125,0
14,9,3,Medit,Princ,11D,Insid,Few,$100,0
14,9,4,WCab,Disney,10D,Balcon,More,$175,1
14,10,1,Norway,Norge,7D,Balcon,Few,$175,1
14,10,2,WCab,Disney,8D,Insid,Few,$125,0
14,10,3,WCab,Holland,11D,Oview,More,$150,0
14,10,4,Alask,Carni,11D,Oview,Few,$100,0
14,11,1,Medit,Norge,7D,Oview,Few,$100,0
14,11,2,Norway,Carni,8D,Balcon,More,$200,0
14,11,3,Mex,Holland,9D,Balcon,Few,$125,1
14,11,4,ECab,Princ,11D,Insid,More,$175,0
14,12,1,ECab,Holland,7D,Balcon,Few,$125,1
14,12,2,Mex,Disney,10D,Oview,More,$100,0
14,12,3,WCab,Princ,10D,Insid,Few,$200,0
14,12,4,Alask,Carni,8D,Insid,Few,$150,0
14,13,1,WCab,Royal,8D,Oview,More,$175,0
14,13,2,Mex,Royal,9D,Balcon,More,$100,0
14,13,3,Alask,Norge,11D,Balcon,More,$125,1
14,13,4,Norway,Disney,10D,Insid,Few,$150,0
14,14,1,Medit,Holland,7D,Insid,More,$175,0
14,14,2,Mex,Carni,10D,Oview,More,$125,0
14,14,3,ECab,Disney,9D,Oview,Few,$200,1
14,14,4,Alask,Princ,11D,Balcon,Few,$150,0
14,15,1,WCab,Carni,11D,Balcon,More,$100,1
14,15,2,ECab,Norge,8D,Oview,More,$100,0
14,15,3,Norway,Holland,9D,Insid,Few,$175,0
14,15,4,Medit,Princ,7D,Insid,Few,$200,0
16,1,1,ECab,Princ,11D,Insid,More,$175,1
16,1,2,Mex,Disney,7D,Oview,Few,$125,0
16,1,3,Mex,Holland,11D,Balcon,Few,$100,0
16,1,4,Alask,Carni,9D,Balcon,More,$200,0
16,2,1,ECab,Norge,7D,Insid,More,$150,0
16,2,2,Mex,Holland,11D,Oview,More,$100,1
16,2,3,Medit,Royal,10D,Balcon,Few,$175,0
16,2,4,WCab,Princ,10D,Oview,Few,$125,0
16,3,1,Medit,Disney,7D,Insid,More,$200,1
16,3,2,Alask,Carni,8D,Oview,More,$175,0
16,3,3,Norway,Royal,8D,Oview,Few,$150,0
16,3,4,WCab,Norge,9D,Insid,Few,$125,0
16,4,1,ECab,Holland,7D,Insid,Few,$200,0
16,4,2,Alask,Royal,10D,Balcon,More,$125,0
16,4,3,Mex,Carni,10D,Oview,Few,$100,0
16,4,4,WCab,Norge,9D,Balcon,More,$175,1
16,5,1,Norway,Disney,8D,Balcon,More,$150,1
16,5,2,Alask,Holland,7D,Oview,Few,$200,0
16,5,3,WCab,Princ,9D,Insid,Few,$100,0
16,5,4,Medit,Carni,10D,Insid,More,$125,0
16,6,1,Medit,Holland,9D,Oview,Few,$150,0
16,6,2,Alask,Royal,11D,Insid,More,$100,0
16,6,3,Mex,Norge,11D,Balcon,More,$200,1
16,6,4,Norway,Disney,7D,Balcon,Few,$125,0
16,7,1,ECab,Princ,8D,Oview,More,$200,1
16,7,2,Medit,Royal,7D,Oview,More,$150,0
16,7,3,Medit,Princ,9D,Balcon,Few,$175,0
16,7,4,Norway,Disney,11D,Insid,Few,$125,0
16,8,1,WCab,Disney,8D,Oview,More,$100,0
16,8,2,Mex,Carni,10D,Insid,Few,$175,0
16,8,3,ECab,Royal,9D,Balcon,More,$100,1
16,8,4,Medit,Norge,8D,Insid,Few,$150,0
16,9,1,Alask,Holland,11D,Insid,Few,$175,0
16,9,2,Mex,Royal,7D,Oview,Few,$200,0
16,9,3,Norway,Princ,10D,Balcon,More,$200,0
16,9,4,ECab,Carni,7D,Balcon,More,$125,1
16,10,1,Norway,Norge,7D,Oview,More,$150,0
16,10,2,Medit,Holland,11D,Oview,Few,$100,0
16,10,3,Medit,Princ,11D,Balcon,More,$200,1
16,10,4,WCab,Royal,8D,Insid,Few,$125,0
16,11,1,Mex,Carni,7D,Balcon,More,$150,0
16,11,2,Norway,Carni,9D,Insid,Few,$100,0
16,11,3,Alask,Disney,8D,Insid,Few,$200,0
16,11,4,ECab,Holland,10D,Oview,More,$125,1
16,12,1,Mex,Princ,11D,Oview,More,$125,0
16,12,2,WCab,Royal,9D,Oview,More,$175,1
16,12,3,ECab,Norge,10D,Insid,Few,$150,0
16,12,4,Alask,Disney,8D,Balcon,Few,$200,0
16,13,1,ECab,Carni,9D,Oview,Few,$100,0
16,13,2,WCab,Royal,7D,Insid,More,$175,1
16,13,3,Medit,Disney,10D,Balcon,More,$150,0
16,13,4,Mex,Norge,8D,Oview,Few,$175,0
16,14,1,Alask,Princ,7D,Balcon,Few,$100,0
16,14,2,WCab,Norge,11D,Balcon,More,$150,1
16,14,3,Medit,Holland,9D,Oview,Few,$200,0
16,14,4,Norway,Disney,9D,Insid,More,$175,0
16,15,1,Norway,Princ,11D,Insid,More,$150,0
16,15,2,Mex,Carni,8D,Balcon,More,$200,1
16,15,3,ECab,Holland,10D,Oview,Few,$125,0
16,15,4,Alask,Disney,11D,Insid,Few,$125,0
17,1,1,Norway,Royal,9D,Balcon,Few,$200,0
17,1,2,Mex,Carni,8D,Insid,More,$150,0
17,1,3,ECab,Holland,10D,Insid,More,$100,1
17,1,4,Medit,Princ,7D,Oview,Few,$175,0
17,2,1,WCab,Norge,10D,Balcon,Few,$125,1
17,2,2,Mex,Norge,9D,Insid,More,$100,0
17,2,3,Alask,Royal,7D,Oview,More,$175,0
17,2,4,Norway,Holland,8D,Oview,Few,$150,0
17,3,1,Medit,Disney,10D,Oview,More,$200,0
17,3,2,WCab,Princ,7D,Insid,Few,$150,1
17,3,3,Mex,Royal,11D,Balcon,Few,$100,0
17,3,4,Alask,Carni,9D,Insid,More,$125,0
17,4,1,ECab,Holland,7D,Insid,More,$125,0
17,4,2,Alask,Princ,8D,Balcon,More,$175,0
17,4,3,WCab,Royal,7D,Balcon,Few,$200,1
17,4,4,ECab,Carni,11D,Oview,Few,$100,0
17,5,1,Medit,Princ,9D,Balcon,More,$150,1
17,5,2,Norway,Norge,10D,Oview,More,$200,0
17,5,3,WCab,Holland,8D,Insid,Few,$125,0
17,5,4,Mex,Disney,11D,Balcon,Few,$175,0
17,6,1,Alask,Norge,9D,Oview,More,$125,0
17,6,2,Norway,Holland,11D,Oview,More,$175,0
17,6,3,ECab,Royal,7D,Insid,Few,$150,0
17,6,4,Medit,Carni,10D,Balcon,Few,$100,1
17,7,1,Mex,Princ,11D,Insid,More,$200,0
17,7,2,Norway,Royal,10D,Insid,Few,$100,0
17,7,3,ECab,Disney,10D,Oview,Few,$200,0
17,7,4,WCab,Carni,8D,Balcon,More,$125,1
17,8,1,Mex,Carni,9D,Oview,Few,$200,0
17,8,2,Medit,Disney,8D,Insid,Few,$100,0
17,8,3,Alask,Princ,11D,Insid,More,$150,0
17,8,4,ECab,Norge,7D,Balcon,More,$175,1
17,9,1,WCab,Princ,9D,Oview,Few,$100,0
17,9,2,Norway,Norge,10D,Oview,More,$150,0
17,9,3,Medit,Royal,8D,Balcon,More,$125,1
17,9,4,Alask,Holland,9D,Balcon,Few,$175,0
17,10,1,Alask,Holland,7D,Insid,More,$100,0
17,10,2,Mex,Royal,11D,Insid,Few,$125,0
17,10,3,WCab,Disney,8D,Oview,Few,$200,0
17,10,4,Norway,Norge,10D,Balcon,More,$200,1
17,11,1,Medit,Royal,10D,Balcon,Few,$150,1
17,11,2,ECab,Norge,8D,Oview,Few,$200,0
17,11,3,WCab,Princ,9D,Insid,More,$175,0
17,11,4,Mex,Carni,11D,Oview,More,$100,0
17,12,1,WCab,Norge,9D,Insid,Few,$175,0
17,12,2,Medit,Holland,10D,Balcon,Few,$125,1
17,12,3,Norway,Princ,9D,Oview,More,$150,0
17,12,4,Alask,Carni,7D,Oview,More,$100,0
17,13,1,ECab,Disney,7D,Balcon,Few,$125,0
17,13,2,Alask,Princ,10D,Insid,Few,$200,0
17,13,3,WCab,Carni,11D,Balcon,More,$150,1
17,13,4,Medit,Holland,8D,Oview,Few,$175,0
17,14,1,ECab,Disney,9D,Balcon,More,$125,0
17,14,2,Norway,Princ,7D,Oview,Few,$100,1
17,14,3,Mex,Holland,10D,Balcon,More,$175,0
17,14,4,Norway,Disney,11D,Insid,More,$200,0
17,15,1,Mex,Disney,8D,Insid,Few,$150,0
17,15,2,Mex,Royal,7D,Oview,More,$125,0
17,15,3,Medit,Royal,10D,Insid,More,$100,0
17,15,4,Alask,Norge,9D,Balcon,Few,$200,1
19,1,1,Norway,Norge,9D,Oview,Few,$200,0
19,1,2,Norway,Holland,11D,Insid,Few,$150,0
19,1,3,ECab,Royal,8D,Oview,More,$175,0
19,1,4,Alask,Carni,10D,Balcon,More,$100,1
19,2,1,Medit,Carni,11D,Insid,Few,$125,0
19,2,2,Alask,Disney,8D,Oview,More,$100,0
19,2,3,Mex,Princ,7D,Balcon,More,$150,1
19,2,4,WCab,Holland,10D,Insid,Few,$175,0
19,3,1,ECab,Disney,8D,Balcon,Few,$150,0
19,3,2,WCab,Royal,9D,Oview,More,$200,1
19,3,3,Mex,Holland,11D,Insid,Few,$200,0
19,3,4,Norway,Norge,7D,Insid,More,$100,0
19,4,1,WCab,Norge,10D,Oview,Few,$100,0
19,4,2,Alask,Holland,8D,Balcon,Few,$200,0
19,4,3,Medit,Royal,9D,Balcon,More,$150,1
19,4,4,ECab,Princ,10D,Balcon,More,$125,0
19,5,1,Medit,Holland,7D,Balcon,More,$125,1
19,5,2,Norway,Norge,10D,Insid,Few,$125,0
19,5,3,Mex,Carni,7D,Oview,Few,$175,0
19,5,4,Norway,Disney,11D,Insid,More,$200,0
19,6,1,WCab,Disney,11D,Oview,Few,$100,0
19,6,2,Alask,Princ,8D,Oview,More,$150,1
19,6,3,ECab,Royal,9D,Balcon,Few,$175,0
19,6,4,Mex,Holland,10D,Insid,More,$125,0
19,7,1,ECab,Disney,9D,Balcon,Few,$200,1
19,7,2,Norway,Holland,7D,Oview,More,$100,0
19,7,3,WCab,Carni,11D,Balcon,More,$200,0
19,7,4,Medit,Norge,8D,Insid,Few,$150,0
19,8,1,Alask,Carni,8D,Insid,More,$125,0
19,8,2,Mex,Disney,11D,Oview,More,$175,0
19,8,3,WCab,Royal,7D,Insid,Few,$150,0
19,8,4,Alask,Princ,10D,Balcon,Few,$175,1
19,9,1,Medit,Norge,10D,Insid,More,$200,0
19,9,2,ECab,Princ,8D,Balcon,Few,$100,0
19,9,3,Alask,Royal,11D,Oview,Few,$125,0
19,9,4,Norway,Carni,9D,Oview,More,$175,1
19,10,1,WCab,Holland,9D,Insid,More,$150,0
19,10,2,Alask,Norge,11D,Oview,Few,$150,0
19,10,3,Norway,Princ,10D,Oview,More,$100,1
19,10,4,Medit,Carni,8D,Balcon,Few,$200,0
19,11,1,Medit,Disney,9D,Balcon,Few,$200,0
19,11,2,Norway,Holland,11D,Oview,More,$125,1
19,11,3,ECab,Royal,7D,Insid,More,$100,0
19,11,4,Norway,Disney,8D,Insid,Few,$175,0
19,12,1,Alask,Norge,11D,Balcon,Few,$200,0
19,12,2,Mex,Royal,10D,Oview,Few,$125,0
19,12,3,WCab,Princ,8D,Balcon,More,$175,1
19,12,4,Medit,Carni,9D,Insid,More,$150,0
19,13,1,ECab,Disney,7D,Insid,Few,$100,0
19,13,2,Alask,Carni,11D,Balcon,More,$175,1
19,13,3,Norway,Norge,8D,Balcon,Few,$125,0
19,13,4,Medit,Holland,9D,Oview,More,$200,0
19,14,1,Norway,Carni,9D,Insid,Few,$125,0
19,14,2,Mex,Princ,10D,Insid,Few,$150,0
19,14,3,ECab,Disney,7D,Oview,More,$200,0
19,14,4,Medit,Royal,11D,Balcon,More,$100,1
19,15,1,Alask,Carni,10D,Balcon,Few,$175,0
19,15,2,WCab,Holland,7D,Oview,Few,$150,0
19,15,3,Mex,Princ,10D,Insid,More,$100,0
19,15,4,Mex,Disney,8D,Oview,More,$200,1
21,1,1,Alask,Disney,10D,Insid,More,$100,0
21,1,2,Mex,Royal,7D,Balcon,More,$125,1
21,1,3,ECab,Disney,8D,Balcon,Few,$175,0
21,1,4,Norway,Norge,7D,Oview,Few,$150,0
21,2,1,WCab,Princ,8D,Insid,More,$200,0
21,2,2,ECab,Carni,9D,Balcon,Few,$200,1
21,2,3,Medit,Disney,11D,Oview,More,$125,0
21,2,4,Alask,Holland,9D,Balcon,Few,$175,0
21,3,1,Norway,Princ,8D,Insid,Few,$125,0
21,3,2,ECab,Royal,10D,Insid,Few,$150,1
21,3,3,Mex,Norge,8D,Oview,More,$200,0
21,3,4,WCab,Carni,9D,Balcon,More,$100,0
21,4,1,ECab,Princ,7D,Insid,Few,$175,1
21,4,2,Norway,Holland,10D,Oview,More,$150,0
21,4,3,WCab,Royal,11D,Balcon,Few,$100,0
21,4,4,Alask,Norge,11D,Balcon,More,$200,0
21,5,1,Medit,Princ,7D,Balcon,Few,$175,0
21,5,2,Mex,Holland,9D,Insid,More,$100,1
21,5,3,WCab,Carni,8D,Oview,Few,$150,0
21,5,4,Alask,Disney,7D,Insid,More,$125,0
21,6,1,Medit,Disney,10D,Oview,Few,$100,1
21,6,2,Medit,Norge,11D,Balcon,More,$150,0
21,6,3,Norway,Disney,8D,Insid,Few,$200,0
21,6,4,ECab,Carni,10D,Oview,More,$175,0
21,7,1,Alask,Norge,9D,Oview,More,$150,0
21,7,2,Mex,Carni,8D,Balcon,More,$200,1
21,7,3,ECab,Princ,9D,Oview,Few,$125,0
21,7,4,Norway,Royal,7D,Insid,Few,$175,0
21,8,1,Mex,Princ,7D,Oview,More,$175,0
21,8,2,Medit,Holland,10D,Balcon,More,$100,1
21,8,3,WCab,Carni,11D,Insid,Few,$125,0
21,8,4,WCab,Royal,10D,Balcon,Few,$150,0
21,9,1,Mex,Norge,9D,Insid,Few,$175,0
21,9,2,Norway,Royal,11D,Oview,More,$100,1
21,9,3,Alask,Disney,10D,Insid,Few,$200,0
21,9,4,WCab,Holland,8D,Balcon,More,$125,0
21,10,1,Alask,Princ,10D,Balcon,Few,$150,0
21,10,2,Medit,Disney,7D,Insid,More,$100,1
21,10,3,Mex,Norge,8D,Oview,Few,$175,0
21,10,4,WCab,Carni,9D,Insid,More,$125,0
21,11,1,Norway,Royal,11D,Oview,Few,$175,0
21,11,2,Medit,Carni,10D,Balcon,More,$200,1
21,11,3,Mex,Holland,7D,Balcon,More,$150,0
21,11,4,ECab,Disney,11D,Insid,Few,$125,0
21,12,1,Norway,Royal,9D,Balcon,More,$175,0
21,12,2,Mex,Norge,11D,Insid,Few,$125,1
21,12,3,Alask,Holland,8D,Oview,More,$100,0
21,12,4,WCab,Princ,10D,Oview,Few,$200,0
21,13,1,ECab,Princ,7D,Oview,More,$100,0
21,13,2,ECab,Carni,8D,Insid,Few,$150,1
21,13,3,WCab,Disney,9D,Balcon,More,$175,0
21,13,4,Norway,Norge,10D,Balcon,Few,$175,0
21,14,1,Alask,Holland,9D,Insid,Few,$125,1
21,14,2,Medit,Royal,8D,Insid,More,$200,0
21,14,3,Norway,Holland,10D,Balcon,Few,$100,0
21,14,4,Alask,Carni,11D,Oview,More,$150,0
21,15,1,ECab,Norge,7D,Insid,Few,$100,0
21,15,2,Mex,Princ,8D,Balcon,More,$200,1
21,15,3,Medit,Royal,11D,Oview,Few,$175,0
21,15,4,WCab,Holland,10D,Oview,More,$175,0
22,1,1,ECab,Princ,8D,Balcon,Few,$125,1
22,1,2,Alask,Disney,7D,Insid,More,$125,0
22,1,3,WCab,Royal,9D,Oview,Few,$150,0
22,1,4,Mex,Carni,9D,Oview,More,$100,0
22,2,1,Medit,Norge,7D,Insid,Few,$150,0
22,2,2,Mex,Disney,8D,Balcon,Few,$100,0
22,2,3,Norway,Carni,11D,Balcon,More,$200,0
22,2,4,WCab,Holland,10D,Insid,More,$175,1
22,3,1,Norway,Princ,9D,Oview,More,$200,0
22,3,2,WCab,Norge,7D,Balcon,Few,$125,1
22,3,3,ECab,Carni,7D,Insid,Few,$175,0
22,3,4,Medit,Disney,11D,Balcon,More,$150,0
22,4,1,Alask,Royal,9D,Oview,Few,$200,0
22,4,2,Alask,Princ,11D,Oview,Few,$150,1
22,4,3,ECab,Holland,10D,Insid,More,$125,0
22,4,4,Norway,Royal,8D,Insid,Few,$100,0
22,5,1,Medit,Norge,9D,Oview,More,$125,0
22,5,2,Norway,Disney,11D,Insid,More,$200,0
22,5,3,Mex,Royal,7D,Balcon,More,$150,1
22,5,4,ECab,Holland,8D,Balcon,Few,$175,0
22,6,1,Mex,Carni,10D,Oview,Few,$100,0
22,6,2,WCab,Carni,8D,Oview,More,$100,0
22,6,3,Medit,Princ,9D,Balcon,More,$125,1
22,6,4,Alask,Disney,7D,Insid,Few,$200,0
22,7,1,WCab,Disney,11D,Oview,More,$175,0
22,7,2,Mex,Holland,11D,Oview,Few,$100,0
22,7,3,Alask,Norge,10D,Balcon,Few,$125,1
22,7,4,ECab,Norge,8D,Insid,More,$150,0
22,8,1,Norway,Princ,7D,Balcon,More,$150,0
22,8,2,Alask,Royal,8D,Balcon,Few,$200,0
22,8,3,Medit,Princ,9D,Insid,More,$175,0
22,8,4,WCab,Norge,10D,Oview,Few,$150,1
22,9,1,ECab,Carni,7D,Insid,More,$150,0
22,9,2,ECab,Disney,9D,Balcon,Few,$125,1
22,9,3,Norway,Royal,10D,Oview,More,$175,0
22,9,4,Medit,Holland,11D,Insid,Few,$200,0
22,10,1,Norway,Royal,9D,Insid,Few,$200,0
22,10,2,Medit,Royal,7D,Balcon,Few,$100,1
22,10,3,ECab,Carni,11D,Balcon,More,$125,0
22,10,4,WCab,Princ,10D,Oview,More,$150,0
22,11,1,Mex,Norge,9D,Oview,More,$200,0
22,11,2,Norway,Holland,8D,Oview,Few,$150,0
22,11,3,ECab,Norge,10D,Balcon,More,$200,1
22,11,4,Alask,Princ,7D,Insid,Few,$175,0
22,12,1,Mex,Royal,11D,Oview,More,$175,0
22,12,2,Norway,Carni,9D,Insid,Few,$125,0
22,12,3,Alask,Disney,8D,Balcon,Few,$125,1
22,12,4,WCab,Holland,7D,Insid,More,$100,0
22,13,1,Medit,Carni,7D,Oview,More,$200,0
22,13,2,Medit,Royal,9D,Balcon,Few,$100,1
22,13,3,WCab,Princ,11D,Insid,Few,$125,0
22,13,4,Alask,Disney,10D,Oview,More,$150,0
22,14,1,Mex,Holland,8D,Balcon,More,$175,1
22,14,2,WCab,Norge,8D,Oview,Few,$200,0
22,14,3,ECab,Norge,9D,Insid,Few,$150,0
22,14,4,Mex,Princ,11D,Insid,More,$100,0
22,15,1,ECab,Royal,10D,Insid,More,$125,0
22,15,2,Alask,Disney,9D,Balcon,More,$175,1
22,15,3,Medit,Norge,11D,Balcon,Few,$200,0
22,15,4,Norway,Carni,8D,Oview,Few,$150,0
23,1,1,Medit,Holland,8D,Oview,More,$100,1
23,1,2,WCab,Holland,7D,Insid,More,$125,0
23,1,3,Mex,Carni,10D,Insid,Few,$175,0
23,1,4,ECab,Royal,9D,Balcon,Few,$150,0
23,2,1,WCab,Royal,11D,Insid,Few,$100,0
23,2,2,Medit,Norge,8D,Balcon,More,$175,0
23,2,3,Alask,Princ,7D,Balcon,More,$100,1
23,2,4,ECab,Disney,10D,Oview,Few,$200,0
23,3,1,Norway,Carni,11D,Insid,Few,$125,0
23,3,2,Norway,Holland,9D,Oview,Few,$200,0
23,3,3,Alask,Norge,10D,Balcon,More,$100,1
23,3,4,Mex,Disney,7D,Oview,More,$150,0
23,4,1,ECab,Holland,7D,Insid,More,$200,0
23,4,2,WCab,Princ,9D,Balcon,Few,$175,0
23,4,3,Alask,Carni,11D,Oview,Few,$150,1
23,4,4,Mex,Royal,8D,Oview,More,$175,0
23,5,1,Mex,Princ,10D,Balcon,Few,$200,0
23,5,2,Alask,Carni,10D,Insid,More,$175,0
23,5,3,Norway,Royal,8D,Insid,More,$100,1
23,5,4,Medit,Disney,11D,Oview,Few,$125,0
23,6,1,Medit,Princ,7D,Balcon,Few,$150,0
23,6,2,WCab,Disney,11D,Insid,More,$125,0
23,6,3,Norway,Holland,7D,Balcon,Few,$200,1
23,6,4,ECab,Royal,9D,Oview,More,$125,0
23,7,1,ECab,Princ,10D,Oview,More,$100,0
23,7,2,Norway,Norge,8D,Insid,Few,$100,0
23,7,3,Alask,Royal,9D,Balcon,Few,$150,1
23,7,4,WCab,Carni,8D,Balcon,More,$200,0
23,8,1,Mex,Norge,9D,Oview,Few,$175,0
23,8,2,Norway,Disney,10D,Oview,More,$125,1
23,8,3,Medit,Holland,11D,Insid,More,$200,0
23,8,4,Mex,Holland,7D,Balcon,Few,$125,0
23,9,1,Medit,Norge,8D,Balcon,More,$125,0
23,9,2,ECab,Princ,7D,Oview,Few,$175,0
23,9,3,Alask,Carni,11D,Oview,More,$150,1
23,9,4,WCab,Disney,10D,Insid,Few,$175,0
23,10,1,Alask,Carni,10D,Balcon,More,$125,1
23,10,2,Alask,Holland,11D,Balcon,Few,$175,0
23,10,3,WCab,Royal,7D,Oview,More,$200,0
23,10,4,Mex,Princ,8D,Insid,Few,$150,0
23,11,1,Medit,Norge,7D,Insid,Few,$125,0
23,11,2,ECab,Disney,11D,Balcon,More,$100,0
23,11,3,Mex,Holland,8D,Insid,More,$150,0
23,11,4,Medit,Carni,7D,Oview,Few,$175,1
23,12,1,WCab,Carni,8D,Oview,More,$125,1
23,12,2,Norway,Disney,7D,Balcon,Few,$200,0
23,12,3,ECab,Princ,10D,Insid,Few,$175,0
23,12,4,Mex,Norge,9D,Balcon,More,$150,0
23,13,1,Mex,Disney,9D,Balcon,Few,$200,0
23,13,2,WCab,Princ,11D,Oview,More,$175,0
23,13,3,Medit,Royal,9D,Insid,More,$150,0
23,13,4,Norway,Norge,10D,Oview,Few,$100,1
23,14,1,ECab,Royal,11D,Oview,More,$100,0
23,14,2,Alask,Holland,7D,Balcon,More,$200,1
23,14,3,Mex,Holland,10D,Balcon,Few,$150,0
23,14,4,ECab,Carni,8D,Insid,Few,$100,0
23,15,1,WCab,Norge,8D,Oview,More,$175,0
23,15,2,WCab,Disney,9D,Insid,Few,$125,0
23,15,3,Norway,Princ,9D,Balcon,More,$125,1
23,15,4,Medit,Royal,10D,Insid,Few,$100,0
24,1,1,Alask,Carni,8D,Insid,Few,$200,0
24,1,2,Medit,Disney,8D,Balcon,Few,$150,0
24,1,3,Norway,Princ,7D,Oview,More,$125,0
24,1,4,ECab,Holland,9D,Oview,More,$100,1
24,2,1,Alask,Royal,11D,Insid,Few,$200,0
24,2,2,Mex,Royal,10D,Oview,More,$125,0
24,2,3,Alask,Norge,11D,Balcon,More,$150,0
24,2,4,WCab,Disney,7D,Insid,Few,$175,1
24,3,1,Mex,Carni,7D,Insid,Few,$175,0
24,3,2,WCab,Royal,10D,Balcon,More,$150,0
24,3,3,Medit,Princ,11D,Balcon,More,$125,0
24,3,4,ECab,Holland,9D,Oview,Few,$200,1
24,4,1,Norway,Princ,8D,Insid,Few,$100,0
24,4,2,Norway,Holland,9D,Balcon,More,$175,0
24,4,3,Medit,Disney,7D,Oview,Few,$100,0
24,4,4,Alask,Norge,8D,Oview,More,$200,1
24,5,1,WCab,Norge,8D,Oview,Few,$175,0
24,5,2,ECab,Norge,10D,Balcon,Few,$150,1
24,5,3,Mex,Disney,11D,Insid,More,$125,0
24,5,4,Alask,Carni,7D,Insid,More,$200,0
24,6,1,Medit,Royal,9D,Balcon,More,$100,0
24,6,2,ECab,Carni,10D,Insid,More,$175,1
24,6,3,Mex,Disney,8D,Oview,Few,$125,0
24,6,4,Norway,Holland,11D,Insid,Few,$150,0
24,7,1,WCab,Carni,10D,Balcon,Few,$200,0
24,7,2,Norway,Holland,7D,Balcon,Few,$125,0
24,7,3,Medit,Princ,9D,Oview,More,$100,0
24,7,4,ECab,Princ,11D,Insid,More,$150,1
24,8,1,Medit,Holland,10D,Oview,More,$175,0
24,8,2,Alask,Royal,7D,Oview,Few,$125,0
24,8,3,Mex,Princ,9D,Balcon,More,$200,0
24,8,4,ECab,Norge,8D,Balcon,Few,$150,1
24,9,1,Alask,Norge,11D,Insid,More,$100,0
24,9,2,Medit,Carni,9D,Oview,Few,$100,0
24,9,3,WCab,Disney,8D,Insid,More,$150,1
24,9,4,Mex,Royal,10D,Balcon,Few,$200,0
24,10,1,ECab,Norge,11D,Oview,More,$175,1
24,10,2,ECab,Disney,10D,Insid,Few,$100,0
24,10,3,Alask,Holland,9D,Balcon,More,$125,0
24,10,4,Mex,Norge,7D,Insid,Few,$200,0
24,11,1,Norway,Carni,11D,Insid,More,$125,0
24,11,2,Alask,Carni,9D,Balcon,Few,$150,1
24,11,3,Norway,Royal,10D,Balcon,More,$200,0
24,11,4,Medit,Princ,8D,Oview,More,$175,0
24,12,1,ECab,Norge,7D,Insid,More,$100,1
24,12,2,Mex,Disney,10D,Oview,Few,$150,0
24,12,3,Medit,Princ,11D,Balcon,Few,$175,0
24,12,4,Mex,Holland,9D,Oview,More,$200,0
24,13,1,Medit,Royal,8D,Balcon,Few,$125,0
24,13,2,Norway,Princ,9D,Insid,More,$100,0
24,13,3,WCab,Carni,7D,Insid,More,$150,1
24,13,4,WCab,Holland,11D,Oview,More,$175,0
24,14,1,Alask,Disney,10D,Balcon,Few,$175,0
24,14,2,Alask,Norge,7D,Oview,More,$200,0
24,14,3,Mex,Royal,9D,Insid,More,$125,0
24,14,4,ECab,Holland,8D,Oview,Few,$125,1
24,15,1,WCab,Princ,11D,Balcon,Few,$200,0
24,15,2,Medit,Disney,8D,Balcon,More,$175,0
24,15,3,ECab,Norge,7D,Balcon,Few,$100,1
24,15,4,Alask,Disney,10D,Insid,Few,$150,0
25,1,1,ECab,Princ,11D,Balcon,More,$200,0
25,1,2,Norway,Royal,10D,Oview,Few,$150,1
25,1,3,Mex,Carni,8D,Oview,More,$125,0
25,1,4,WCab,Holland,9D,Insid,Few,$200,0
25,2,1,Norway,Princ,10D,Oview,More,$175,0
25,2,2,Mex,Norge,8D,Balcon,More,$100,0
